Date_Incoming_call,Incoming_Call_Time,Month,WeekDay,DataWeekNum
07/11/2019,08:30:00,Nov,Thursday,148
08/11/2019,19:30:00,Nov,Friday,148
09/11/2019,07:30:00,Nov,Saturday,148
10/11/2019,05:00:00,Nov,Sunday,149
10/11/2019,23:25:00,Nov,Sunday,149
11/11/2019,11:25:00,Nov,Monday,149
11/11/2019,14:00:00,Nov,Monday,149
12/11/2019,17:05:00,Nov,Tuesday,149
13/11/2019,03:00:00,Nov,Wednesday,149
13/11/2019,14:40:00,Nov,Wednesday,149
13/11/2019,15:40:00,Nov,Wednesday,149
14/11/2019,06:00:00,Nov,Thursday,149
14/11/2019,14:01:00,Nov,Thursday,149
14/11/2019,14:30:00,Nov,Thursday,149
15/11/2019,07:20:00,Nov,Friday,149
15/11/2019,08:10:00,Nov,Friday,149
16/11/2019,05:20:00,Nov,Saturday,149
18/11/2019,03:40:00,Nov,Monday,150
18/11/2019,20:00:00,Nov,Monday,150
19/11/2019,10:40:00,Nov,Tuesday,150
19/11/2019,12:15:00,Nov,Tuesday,150
19/11/2019,16:30:00,Nov,Tuesday,150
20/11/2019,11:00:00,Nov,Wednesday,150
20/11/2019,14:35:00,Nov,Wednesday,150
21/11/2019,19:30:00,Nov,Thursday,150
22/11/2019,06:00:00,Nov,Friday,150
22/11/2019,13:50:00,Nov,Friday,150
22/11/2019,16:45:00,Nov,Friday,150
23/11/2019,05:30:00,Nov,Saturday,150
23/11/2019,16:00:00,Nov,Saturday,150
23/11/2019,16:20:00,Nov,Saturday,150
24/11/2019,05:00:00,Nov,Sunday,151
24/11/2019,06:00:00,Nov,Sunday,151
24/11/2019,14:00:00,Nov,Sunday,151
24/11/2019,14:00:00,Nov,Sunday,151
25/11/2019,14:15:00,Nov,Monday,151
27/11/2019,17:00:00,Nov,Wednesday,151
27/11/2019,20:30:00,Nov,Wednesday,151
28/11/2019,15:00:00,Nov,Thursday,151
28/11/2019,16:05:00,Nov,Thursday,151
29/11/2019,09:00:00,Nov,Friday,151
29/11/2019,11:00:00,Nov,Friday,151
29/11/2019,11:20:00,Nov,Friday,151
29/11/2019,13:00:00,Nov,Friday,151
29/11/2019,15:00:00,Nov,Friday,151
30/11/2019,11:55:00,Nov,Saturday,151
01/01/2020,08:45:00,Jan,Wednesday,156
02/01/2020,06:45:00,Jan,Thursday,156
02/01/2020,08:00:00,Jan,Thursday,156
02/01/2020,12:00:00,Jan,Thursday,156
02/01/2020,13:05:00,Jan,Thursday,156
02/01/2020,14:00:00,Jan,Thursday,156
03/01/2020,09:45:00,Jan,Friday,156
05/01/2020,09:00:00,Jan,Sunday,157
05/01/2020,10:00:00,Jan,Sunday,157
05/01/2020,13:00:00,Jan,Sunday,157
06/01/2020,10:00:00,Jan,Monday,157
07/01/2020,10:45:00,Jan,Tuesday,157
07/01/2020,15:00:00,Jan,Tuesday,157
07/01/2020,19:20:00,Jan,Tuesday,157
08/01/2020,13:35:00,Jan,Wednesday,157
08/01/2020,14:15:00,Jan,Wednesday,157
08/01/2020,16:30:00,Jan,Wednesday,157
08/01/2020,22:23:00,Jan,Wednesday,157
09/01/2020,14:45:00,Jan,Thursday,157
09/01/2020,21:40:00,Jan,Thursday,157
10/01/2020,21:00:00,Jan,Friday,157
11/01/2020,07:25:00,Jan,Saturday,157
11/01/2020,11:00:00,Jan,Saturday,157
12/01/2020,04:40:00,Jan,Sunday,158
12/01/2020,05:05:00,Jan,Sunday,158
12/01/2020,09:38:00,Jan,Sunday,158
12/01/2020,19:48:00,Jan,Sunday,158
13/01/2020,05:20:00,Jan,Monday,158
13/01/2020,12:30:00,Jan,Monday,158
13/01/2020,15:35:00,Jan,Monday,158
13/01/2020,16:30:00,Jan,Monday,158
13/01/2020,17:25:00,Jan,Monday,158
15/01/2020,12:50:00,Jan,Wednesday,158
15/01/2020,18:30:00,Jan,Wednesday,158
15/01/2020,21:00:00,Jan,Wednesday,158
16/01/2020,09:25:00,Jan,Thursday,158
16/01/2020,14:00:00,Jan,Thursday,158
17/01/2020,11:05:00,Jan,Friday,158
17/01/2020,13:40:00,Jan,Friday,158
17/01/2020,22:35:00,Jan,Friday,158
18/01/2020,13:35:00,Jan,Saturday,158
18/01/2020,15:30:00,Jan,Saturday,158
19/01/2020,04:48:00,Jan,Sunday,159
20/01/2020,06:00:00,Jan,Monday,159
20/01/2020,17:00:00,Jan,Monday,159
20/01/2020,20:45:00,Jan,Monday,159
21/01/2020,13:00:00,Jan,Tuesday,159
21/01/2020,14:40:00,Jan,Tuesday,159
21/01/2020,15:55:00,Jan,Tuesday,159
21/01/2020,17:05:00,Jan,Tuesday,159
22/01/2020,01:55:00,Jan,Wednesday,159
22/01/2020,07:45:00,Jan,Wednesday,159
22/01/2020,10:15:00,Jan,Wednesday,159
22/01/2020,10:35:00,Jan,Wednesday,159
22/01/2020,12:25:00,Jan,Wednesday,159
24/01/2020,11:00:00,Jan,Friday,159
24/01/2020,14:25:00,Jan,Friday,159
24/01/2020,17:25:00,Jan,Friday,159
25/01/2020,05:35:00,Jan,Saturday,159
25/01/2020,13:25:00,Jan,Saturday,159
26/01/2020,06:30:00,Jan,Sunday,160
26/01/2020,17:00:00,Jan,Sunday,160
28/01/2020,01:48:00,Jan,Tuesday,160
28/01/2020,01:55:00,Jan,Tuesday,160
28/01/2020,16:58:00,Jan,Tuesday,160
28/01/2020,23:05:00,Jan,Tuesday,160
29/01/2020,09:25:00,Jan,Wednesday,160
29/01/2020,11:50:00,Jan,Wednesday,160
29/01/2020,14:40:00,Jan,Wednesday,160
29/01/2020,18:28:00,Jan,Wednesday,160
29/01/2020,19:25:00,Jan,Wednesday,160
30/01/2020,11:15:00,Jan,Thursday,160
30/01/2020,16:45:00,Jan,Thursday,160
30/01/2020,17:40:00,Jan,Thursday,160
30/01/2020,19:20:00,Jan,Thursday,160
01/02/2020,14:50:00,Feb,Saturday,160
01/02/2020,19:35:00,Feb,Saturday,160
02/02/2020,05:50:00,Feb,Sunday,161
02/02/2020,22:55:00,Feb,Sunday,161
03/02/2020,08:20:00,Feb,Monday,161
03/02/2020,10:15:00,Feb,Monday,161
04/02/2020,08:13:00,Feb,Tuesday,161
04/02/2020,16:38:00,Feb,Tuesday,161
05/02/2020,10:15:00,Feb,Wednesday,161
06/02/2020,06:20:00,Feb,Thursday,161
06/02/2020,14:30:00,Feb,Thursday,161
07/02/2020,02:10:00,Feb,Friday,161
07/02/2020,06:25:00,Feb,Friday,161
07/02/2020,18:23:00,Feb,Friday,161
07/02/2020,18:40:00,Feb,Friday,161
08/02/2020,10:10:00,Feb,Saturday,161
08/02/2020,13:45:00,Feb,Saturday,161
08/02/2020,17:30:00,Feb,Saturday,161
09/02/2020,06:38:00,Feb,Sunday,162
09/02/2020,12:10:00,Feb,Sunday,162
09/02/2020,14:03:00,Feb,Sunday,162
10/02/2020,06:50:00,Feb,Monday,162
10/02/2020,14:35:00,Feb,Monday,162
12/02/2020,14:03:00,Feb,Wednesday,162
12/02/2020,17:13:00,Feb,Wednesday,162
12/02/2020,20:00:00,Feb,Wednesday,162
13/02/2020,12:10:00,Feb,Thursday,162
15/02/2020,13:48:00,Feb,Saturday,162
16/02/2020,16:15:00,Feb,Sunday,163
17/02/2020,06:23:00,Feb,Monday,163
17/02/2020,19:40:00,Feb,Monday,163
18/02/2020,07:27:00,Feb,Tuesday,163
18/02/2020,21:00:00,Feb,Tuesday,163
19/02/2020,07:10:00,Feb,Wednesday,163
19/02/2020,10:25:00,Feb,Wednesday,163
19/02/2020,14:30:00,Feb,Wednesday,163
19/02/2020,14:50:00,Feb,Wednesday,163
20/02/2020,17:20:00,Feb,Thursday,163
20/02/2020,21:20:00,Feb,Thursday,163
22/02/2020,13:24:00,Feb,Saturday,163
22/02/2020,21:30:00,Feb,Saturday,163
24/02/2020,07:35:00,Feb,Monday,164
24/02/2020,12:08:00,Feb,Monday,164
25/02/2020,15:10:00,Feb,Tuesday,164
27/02/2020,00:28:48,Feb,Thursday,164
27/02/2020,05:30:00,Feb,Thursday,164
27/02/2020,11:00:00,Feb,Thursday,164
28/02/2020,09:55:00,Feb,Friday,164
28/02/2020,10:25:00,Feb,Friday,164
28/02/2020,15:30:00,Feb,Friday,164
28/02/2020,23:25:00,Feb,Friday,164
29/02/2020,01:10:00,Feb,Saturday,164
29/02/2020,12:27:00,Feb,Saturday,164
29/02/2020,16:20:00,Feb,Saturday,164
01/03/2020,00:00:00,Mar,Sunday,165
01/03/2020,02:38:24,Mar,Sunday,165
01/03/2020,12:10:00,Mar,Sunday,165
03/03/2020,06:00:00,Mar,Tuesday,165
03/03/2020,09:36:00,Mar,Tuesday,165
03/03/2020,13:12:00,Mar,Tuesday,165
03/03/2020,23:12:00,Mar,Tuesday,165
04/03/2020,04:48:00,Mar,Wednesday,165
04/03/2020,09:36:00,Mar,Wednesday,165
04/03/2020,09:36:00,Mar,Wednesday,165
04/03/2020,20:00:00,Mar,Wednesday,165
05/03/2020,03:36:00,Mar,Thursday,165
05/03/2020,07:11:00,Mar,Thursday,165
05/03/2020,09:36:00,Mar,Thursday,165
05/03/2020,11:17:00,Mar,Thursday,165
06/03/2020,06:00:00,Mar,Friday,165
06/03/2020,21:00:00,Mar,Friday,165
07/03/2020,07:00:00,Mar,Saturday,165
07/03/2020,09:25:00,Mar,Saturday,165
07/03/2020,14:02:00,Mar,Saturday,165
07/03/2020,19:10:00,Mar,Saturday,165
09/03/2020,01:35:00,Mar,Monday,166
09/03/2020,10:30:00,Mar,Monday,166
09/03/2020,11:00:00,Mar,Monday,166
09/03/2020,14:50:00,Mar,Monday,166
10/03/2020,06:00:00,Mar,Tuesday,166
10/03/2020,18:00:00,Mar,Tuesday,166
11/03/2020,11:45:00,Mar,Wednesday,166
11/03/2020,19:00:00,Mar,Wednesday,166
12/03/2020,05:30:00,Mar,Thursday,166
12/03/2020,09:30:00,Mar,Thursday,166
12/03/2020,10:00:00,Mar,Thursday,166
12/03/2020,20:30:00,Mar,Thursday,166
13/03/2020,11:05:00,Mar,Friday,166
13/03/2020,19:40:00,Mar,Friday,166
14/03/2020,07:00:00,Mar,Saturday,166
14/03/2020,08:10:00,Mar,Saturday,166
14/03/2020,16:00:00,Mar,Saturday,166
15/03/2020,12:00:00,Mar,Sunday,167
16/03/2020,10:00:00,Mar,Monday,167
16/03/2020,15:45:00,Mar,Monday,167
18/03/2020,18:30:00,Mar,Wednesday,167
19/03/2020,14:10:00,Mar,Thursday,167
21/03/2020,10:20:00,Mar,Saturday,167
21/03/2020,11:23:00,Mar,Saturday,167
21/03/2020,19:50:00,Mar,Saturday,167
23/03/2020,16:10:00,Mar,Monday,168
23/03/2020,18:37:00,Mar,Monday,168
24/03/2020,15:50:00,Mar,Tuesday,168
25/03/2020,16:25:00,Mar,Wednesday,168
25/03/2020,20:50:00,Mar,Wednesday,168
26/03/2020,17:00:00,Mar,Thursday,168
27/03/2020,15:40:00,Mar,Friday,168
28/03/2020,08:53:00,Mar,Saturday,168
29/03/2020,11:20:00,Mar,Sunday,169
30/03/2020,06:45:00,Mar,Monday,169
01/04/2020,11:30:00,Apr,Wednesday,169
05/04/2020,11:20:00,Apr,Sunday,170
06/04/2020,17:43:00,Apr,Monday,170
08/04/2020,09:50:00,Apr,Wednesday,170
08/04/2020,21:40:00,Apr,Wednesday,170
09/04/2020,02:00:00,Apr,Thursday,170
09/04/2020,11:15:00,Apr,Thursday,170
09/04/2020,21:10:00,Apr,Thursday,170
10/04/2020,19:40:00,Apr,Friday,170
11/04/2020,09:45:00,Apr,Saturday,170
11/04/2020,13:33:00,Apr,Saturday,170
12/04/2020,15:00:00,Apr,Sunday,171
14/04/2020,13:00:00,Apr,Tuesday,171
18/04/2020,20:00:00,Apr,Saturday,171
20/04/2020,08:00:00,Apr,Monday,172
21/04/2020,19:50:00,Apr,Tuesday,172
24/04/2020,11:30:00,Apr,Friday,172
25/04/2020,12:45:00,Apr,Saturday,172
26/04/2020,21:30:00,Apr,Sunday,173
28/04/2020,19:07:00,Apr,Tuesday,173
29/04/2020,07:12:00,Apr,Wednesday,173
01/05/2020,15:00:00,May,Friday,173
01/05/2020,18:01:00,May,Friday,173
02/05/2020,04:30:00,May,Saturday,173
03/05/2020,09:45:00,May,Sunday,174
03/05/2020,11:04:00,May,Sunday,174
04/05/2020,10:00:00,May,Monday,174
05/05/2020,14:30:00,May,Tuesday,174
11/05/2020,16:48:00,May,Monday,175
13/05/2020,13:52:00,May,Wednesday,175
14/05/2020,14:00:00,May,Thursday,175
15/05/2020,17:30:00,May,Friday,175
18/05/2020,18:30:00,May,Monday,176
26/05/2020,07:30:00,May,Tuesday,177
27/05/2020,14:07:00,May,Wednesday,177
29/05/2020,20:00:00,May,Friday,177
30/05/2020,06:25:00,May,Saturday,177
03/06/2020,10:20:00,Jun,Wednesday,178
03/06/2020,17:00:00,Jun,Wednesday,178
05/06/2020,13:30:00,Jun,Friday,178
08/06/2020,12:20:00,Jun,Monday,179
10/06/2020,11:00:00,Jun,Wednesday,179
13/06/2020,07:00:00,Jun,Saturday,179
13/06/2020,10:30:00,Jun,Saturday,179
13/06/2020,14:00:00,Jun,Saturday,179
15/06/2020,05:00:00,Jun,Monday,180
17/06/2020,15:00:00,Jun,Wednesday,180
19/06/2020,07:10:00,Jun,Friday,180
24/06/2020,08:10:00,Jun,Wednesday,181
28/06/2020,18:30:00,Jun,Sunday,182
29/06/2020,09:50:00,Jun,Monday,182
01/07/2020,09:45:00,Jul,Wednesday,182
01/07/2020,18:35:00,Jul,Wednesday,182
02/07/2020,14:30:00,Jul,Thursday,182
02/07/2020,18:00:00,Jul,Thursday,182
04/07/2020,13:55:00,Jul,Saturday,182
05/07/2020,09:10:00,Jul,Sunday,183
06/07/2020,04:00:00,Jul,Monday,183
08/07/2020,04:00:00,Jul,Wednesday,183
09/07/2020,11:20:00,Jul,Thursday,183
09/07/2020,16:00:00,Jul,Thursday,183
09/07/2020,19:00:00,Jul,Thursday,183
10/07/2020,09:15:00,Jul,Friday,183
13/07/2020,06:25:00,Jul,Monday,184
14/07/2020,09:20:00,Jul,Tuesday,184
15/07/2020,10:00:00,Jul,Wednesday,184
16/07/2020,05:00:00,Jul,Thursday,184
16/07/2020,14:00:00,Jul,Thursday,184
17/07/2020,08:00:00,Jul,Friday,184
20/07/2020,19:10:00,Jul,Monday,185
21/07/2020,05:00:00,Jul,Tuesday,185
23/07/2020,05:00:00,Jul,Thursday,185
23/07/2020,15:00:00,Jul,Thursday,185
26/07/2020,09:00:00,Jul,Sunday,186
27/07/2020,07:10:00,Jul,Monday,186
27/07/2020,13:00:00,Jul,Monday,186
29/07/2020,16:46:00,Jul,Wednesday,186
30/07/2020,13:15:00,Jul,Thursday,186
31/07/2020,11:00:00,Jul,Friday,186
02/08/2020,07:30:00,Aug,Sunday,187
03/08/2020,16:00:00,Aug,Monday,187
04/08/2020,12:15:00,Aug,Tuesday,187
05/08/2020,10:00:00,Aug,Wednesday,187
05/08/2020,16:00:00,Aug,Wednesday,187
05/08/2020,20:10:00,Aug,Wednesday,187
06/08/2020,13:00:00,Aug,Thursday,187
07/08/2020,07:00:00,Aug,Friday,187
07/08/2020,13:00:00,Aug,Friday,187
10/08/2020,04:00:00,Aug,Monday,188
10/08/2020,06:00:00,Aug,Monday,188
10/08/2020,14:00:00,Aug,Monday,188
11/08/2020,14:47:00,Aug,Tuesday,188
13/08/2020,16:00:00,Aug,Thursday,188
14/08/2020,17:55:00,Aug,Friday,188
14/08/2020,20:00:00,Aug,Friday,188
16/08/2020,08:00:00,Aug,Sunday,189
16/08/2020,16:00:00,Aug,Sunday,189
17/08/2020,13:00:00,Aug,Monday,189
18/08/2020,13:12:00,Aug,Tuesday,189
20/08/2020,08:00:00,Aug,Thursday,189
20/08/2020,13:00:00,Aug,Thursday,189
20/08/2020,22:40:00,Aug,Thursday,189
21/08/2020,17:00:00,Aug,Friday,189
24/08/2020,14:00:00,Aug,Monday,190
25/08/2020,17:55:00,Aug,Tuesday,190
26/08/2020,12:30:00,Aug,Wednesday,190
26/08/2020,16:00:00,Aug,Wednesday,190
27/08/2020,11:20:00,Aug,Thursday,190
27/08/2020,15:15:00,Aug,Thursday,190
27/08/2020,17:00:00,Aug,Thursday,190
28/08/2020,17:55:00,Aug,Friday,190
01/09/2020,04:30:00,Sep,Tuesday,191
01/09/2020,05:15:00,Sep,Tuesday,191
02/09/2020,08:00:00,Sep,Wednesday,191
02/09/2020,18:33:00,Sep,Wednesday,191
03/09/2020,06:00:00,Sep,Thursday,191
04/09/2020,05:15:00,Sep,Friday,191
05/09/2020,04:30:00,Sep,Saturday,191
05/09/2020,05:00:00,Sep,Saturday,191
05/09/2020,05:00:00,Sep,Saturday,191
05/09/2020,09:30:00,Sep,Saturday,191
08/09/2020,13:00:00,Sep,Tuesday,192
10/09/2020,08:25:00,Sep,Thursday,192
10/09/2020,13:15:00,Sep,Thursday,192
11/09/2020,08:10:00,Sep,Friday,192
12/09/2020,23:20:00,Sep,Saturday,192
14/09/2020,15:00:00,Sep,Monday,193
15/09/2020,05:15:00,Sep,Tuesday,193
15/09/2020,05:15:00,Sep,Tuesday,193
15/09/2020,14:00:00,Sep,Tuesday,193
16/09/2020,08:00:00,Sep,Wednesday,193
16/09/2020,19:20:00,Sep,Wednesday,193
17/09/2020,13:50:00,Sep,Thursday,193
17/09/2020,18:00:00,Sep,Thursday,193
18/09/2020,05:15:00,Sep,Friday,193
18/09/2020,11:45:00,Sep,Friday,193
19/09/2020,07:40:00,Sep,Saturday,193
19/09/2020,14:28:00,Sep,Saturday,193
21/09/2020,14:46:00,Sep,Monday,194
22/09/2020,05:15:00,Sep,Tuesday,194
22/09/2020,05:15:00,Sep,Tuesday,194
25/09/2020,05:15:00,Sep,Friday,194
25/09/2020,05:30:00,Sep,Friday,194
26/09/2020,15:25:00,Sep,Saturday,194
28/09/2020,14:20:00,Sep,Monday,195
29/09/2020,10:57:00,Sep,Tuesday,195
03/10/2020,19:10:00,Oct,Saturday,195
05/10/2020,17:15:00,Oct,Monday,196
06/10/2020,05:15:00,Oct,Tuesday,196
06/10/2020,13:30:00,Oct,Tuesday,196
07/10/2020,08:25:00,Oct,Wednesday,196
07/10/2020,14:40:00,Oct,Wednesday,196
07/10/2020,19:20:00,Oct,Wednesday,196
08/10/2020,06:50:00,Oct,Thursday,196
08/10/2020,16:10:00,Oct,Thursday,196
09/10/2020,05:30:00,Oct,Friday,196
09/10/2020,17:20:00,Oct,Friday,196
10/10/2020,12:37:00,Oct,Saturday,196
11/10/2020,18:00:00,Oct,Sunday,197
12/10/2020,14:00:00,Oct,Monday,197
13/10/2020,01:28:00,Oct,Tuesday,197
13/10/2020,05:20:00,Oct,Tuesday,197
14/10/2020,06:00:00,Oct,Wednesday,197
15/10/2020,05:20:00,Oct,Thursday,197
16/10/2020,08:00:00,Oct,Friday,197
16/10/2020,10:00:00,Oct,Friday,197
19/10/2020,11:00:00,Oct,Monday,198
20/10/2020,05:30:00,Oct,Tuesday,198
21/10/2020,11:00:00,Oct,Wednesday,198
22/10/2020,05:30:00,Oct,Thursday,198
22/10/2020,17:00:00,Oct,Thursday,198
23/10/2020,05:30:00,Oct,Friday,198
24/10/2020,10:00:00,Oct,Saturday,198
27/10/2020,05:20:00,Oct,Tuesday,199
29/10/2020,05:20:00,Oct,Thursday,199
03/11/2020,13:15:00,Nov,Tuesday,200
04/11/2020,15:20:00,Nov,Wednesday,200
04/11/2020,19:00:00,Nov,Wednesday,200
10/11/2020,08:18:00,Nov,Tuesday,201
11/11/2020,08:10:00,Nov,Wednesday,201
11/11/2020,13:00:00,Nov,Wednesday,201
11/11/2020,21:10:00,Nov,Wednesday,201
12/11/2020,20:00:00,Nov,Thursday,201
16/11/2020,14:30:00,Nov,Monday,202
17/11/2020,13:00:00,Nov,Tuesday,202
18/11/2020,16:03:00,Nov,Wednesday,202
19/11/2020,05:20:00,Nov,Thursday,202
19/11/2020,10:00:00,Nov,Thursday,202
20/11/2020,05:45:00,Nov,Friday,202
22/11/2020,09:00:00,Nov,Sunday,203
23/11/2020,05:20:00,Nov,Monday,203
23/11/2020,11:50:00,Nov,Monday,203
23/11/2020,20:58:00,Nov,Monday,203
24/11/2020,11:00:00,Nov,Tuesday,203
24/11/2020,18:00:00,Nov,Tuesday,203
25/11/2020,06:00:00,Nov,Wednesday,203
25/11/2020,17:25:00,Nov,Wednesday,203
26/11/2020,05:20:00,Nov,Thursday,203
28/11/2020,04:50:00,Nov,Saturday,203
30/11/2020,05:30:00,Nov,Monday,204
02/12/2020,05:20:00,Dec,Wednesday,204
02/12/2020,15:00:00,Dec,Wednesday,204
03/12/2020,14:10:00,Dec,Thursday,204
04/12/2020,14:40:00,Dec,Friday,204
05/12/2020,06:43:00,Dec,Saturday,204
07/12/2020,05:20:00,Dec,Monday,205
08/12/2020,07:20:00,Dec,Tuesday,205
11/12/2020,16:00:00,Dec,Friday,205
12/12/2020,07:00:00,Dec,Saturday,205
12/12/2020,11:00:00,Dec,Saturday,205
12/12/2020,14:30:00,Dec,Saturday,205
01/01/2021,00:30:00,Jan,Friday,208
03/01/2021,15:00:00,Jan,Sunday,209
03/01/2021,18:10:00,Jan,Sunday,209
03/01/2021,21:11:00,Jan,Sunday,209
04/01/2021,15:45:00,Jan,Monday,209
04/01/2021,19:20:00,Jan,Monday,209
05/01/2021,06:00:00,Jan,Tuesday,209
05/01/2021,14:00:00,Jan,Tuesday,209
05/01/2021,16:00:00,Jan,Tuesday,209
06/01/2021,10:00:00,Jan,Wednesday,209
06/01/2021,17:15:00,Jan,Wednesday,209
06/01/2021,17:30:00,Jan,Wednesday,209
07/01/2021,17:00:00,Jan,Thursday,209
08/01/2021,06:00:00,Jan,Friday,209
09/01/2021,12:15:00,Jan,Saturday,209
10/01/2021,14:15:00,Jan,Sunday,210
11/01/2021,19:00:00,Jan,Monday,210
15/01/2021,09:25:00,Jan,Friday,210
17/01/2021,08:00:00,Jan,Sunday,211
17/01/2021,12:50:00,Jan,Sunday,211
18/01/2021,05:10:00,Jan,Monday,211
21/01/2021,05:30:00,Jan,Thursday,211
21/01/2021,15:00:00,Jan,Thursday,211
22/01/2021,08:00:00,Jan,Friday,211
25/01/2021,05:30:00,Jan,Monday,212
25/01/2021,09:00:00,Jan,Monday,212
28/01/2021,05:30:00,Jan,Thursday,212
31/01/2021,07:30:00,Jan,Sunday,213
01/02/2021,12:50:00,Feb,Monday,213
01/02/2021,14:30:00,Feb,Monday,213
03/02/2021,12:00:00,Feb,Wednesday,213
03/02/2021,13:00:00,Feb,Wednesday,213
03/02/2021,20:00:00,Feb,Wednesday,213
04/02/2021,14:00:00,Feb,Thursday,213
07/02/2021,12:48:00,Feb,Sunday,214
09/02/2021,05:30:00,Feb,Tuesday,214
10/02/2021,10:20:00,Feb,Wednesday,214
11/02/2021,07:00:00,Feb,Thursday,214
15/02/2021,10:30:00,Feb,Monday,215
15/02/2021,16:06:00,Feb,Monday,215
15/02/2021,23:11:00,Feb,Monday,215
17/02/2021,21:35:00,Feb,Wednesday,215
18/02/2021,07:00:00,Feb,Thursday,215
20/02/2021,05:00:00,Feb,Saturday,215
22/02/2021,05:30:00,Feb,Monday,216
23/02/2021,07:00:00,Feb,Tuesday,216
24/02/2021,09:00:00,Feb,Wednesday,216
24/02/2021,09:00:00,Feb,Wednesday,216
25/02/2021,05:30:00,Feb,Thursday,216
27/02/2021,11:20:00,Feb,Saturday,216
28/02/2021,12:50:00,Feb,Sunday,217
01/03/2021,05:30:00,Mar,Monday,217
02/03/2021,12:20:00,Mar,Tuesday,217
03/03/2021,09:00:00,Mar,Wednesday,217
03/03/2021,22:15:00,Mar,Wednesday,217
04/03/2021,05:30:00,Mar,Thursday,217
06/03/2021,05:30:00,Mar,Saturday,217
08/03/2021,06:00:00,Mar,Monday,218
09/03/2021,16:45:00,Mar,Tuesday,218
09/03/2021,17:23:00,Mar,Tuesday,218
10/03/2021,10:00:00,Mar,Wednesday,218
10/03/2021,15:45:00,Mar,Wednesday,218
12/03/2021,00:00:00,Mar,Friday,218
13/03/2021,12:30:00,Mar,Saturday,218
13/03/2021,23:50:00,Mar,Saturday,218
15/03/2021,15:05:00,Mar,Monday,219
19/03/2021,05:30:00,Mar,Friday,219
19/03/2021,13:40:00,Mar,Friday,219
23/03/2021,05:00:00,Mar,Tuesday,220
24/03/2021,10:00:00,Mar,Wednesday,220
25/03/2021,18:00:00,Mar,Thursday,220
26/03/2021,05:30:00,Mar,Friday,220
28/03/2021,08:55:00,Mar,Sunday,221
29/03/2021,16:00:00,Mar,Monday,221
29/03/2021,21:00:00,Mar,Monday,221
30/03/2021,05:30:00,Mar,Tuesday,221
30/03/2021,06:00:00,Mar,Tuesday,221
30/03/2021,08:00:00,Mar,Tuesday,221
03/04/2021,03:30:00,Apr,Saturday,221
05/04/2021,10:00:00,Apr,Monday,222
05/04/2021,21:20:00,Apr,Monday,222
06/04/2021,05:30:00,Apr,Tuesday,222
07/04/2021,17:00:00,Apr,Wednesday,222
09/04/2021,04:00:00,Apr,Friday,222
09/04/2021,05:30:00,Apr,Friday,222
10/04/2021,17:06:00,Apr,Saturday,222
13/04/2021,07:30:00,Apr,Tuesday,223
15/04/2021,07:30:00,Apr,Thursday,223
15/04/2021,10:50:00,Apr,Thursday,223
16/04/2021,06:00:00,Apr,Friday,223
16/04/2021,18:00:00,Apr,Friday,223
17/04/2021,15:25:00,Apr,Saturday,223
17/04/2021,17:30:00,Apr,Saturday,223
20/04/2021,04:40:00,Apr,Tuesday,224
20/04/2021,06:50:00,Apr,Tuesday,224
20/04/2021,07:12:00,Apr,Tuesday,224
20/04/2021,09:05:00,Apr,Tuesday,224
20/04/2021,12:55:00,Apr,Tuesday,224
21/04/2021,06:50:00,Apr,Wednesday,224
22/04/2021,06:00:00,Apr,Thursday,224
22/04/2021,06:50:00,Apr,Thursday,224
23/04/2021,05:30:00,Apr,Friday,224
23/04/2021,06:50:00,Apr,Friday,224
23/04/2021,17:30:00,Apr,Friday,224
24/04/2021,06:00:00,Apr,Saturday,224
24/04/2021,06:50:00,Apr,Saturday,224
25/04/2021,10:45:00,Apr,Sunday,225
25/04/2021,10:55:00,Apr,Sunday,225
26/04/2021,06:50:00,Apr,Monday,225
27/04/2021,06:30:00,Apr,Tuesday,225
27/04/2021,16:36:00,Apr,Tuesday,225
28/04/2021,05:30:00,Apr,Wednesday,225
28/04/2021,06:30:00,Apr,Wednesday,225
28/04/2021,11:50:00,Apr,Wednesday,225
28/04/2021,12:00:00,Apr,Wednesday,225
29/04/2021,06:30:00,Apr,Thursday,225
29/04/2021,11:40:00,Apr,Thursday,225
30/04/2021,06:30:00,Apr,Friday,225
30/04/2021,11:00:00,Apr,Friday,225
01/05/2021,11:00:00,May,Saturday,225
02/05/2021,06:00:00,May,Sunday,226
03/05/2021,06:30:00,May,Monday,226
03/05/2021,06:30:00,May,Monday,226
04/05/2021,08:00:00,May,Tuesday,226
04/05/2021,14:35:00,May,Tuesday,226
05/05/2021,05:30:00,May,Wednesday,226
05/05/2021,06:00:00,May,Wednesday,226
05/05/2021,10:00:00,May,Wednesday,226
05/05/2021,15:45:00,May,Wednesday,226
06/05/2021,06:30:00,May,Thursday,226
06/05/2021,12:00:00,May,Thursday,226
07/05/2021,06:30:00,May,Friday,226
07/05/2021,18:20:00,May,Friday,226
08/05/2021,11:55:00,May,Saturday,226
10/05/2021,06:30:00,May,Monday,227
10/05/2021,10:39:00,May,Monday,227
10/05/2021,11:15:00,May,Monday,227
10/05/2021,15:00:00,May,Monday,227
11/05/2021,18:30:00,May,Tuesday,227
12/05/2021,21:10:00,May,Wednesday,227
13/05/2021,09:33:00,May,Thursday,227
13/05/2021,09:49:00,May,Thursday,227
